"snrdB","cl","pr"
"1152",-20,"4","1"
"1153",-20,"4","1"
"1154",-20,"4","1"
"1155",-20,"4","2"
"1156",-20,"4","3"
"1157",-20,"4","5"
"1158",-20,"4","1"
"1159",-20,"4","4"
"1160",-20,"4","2"
"1161",-20,"4","5"
"1162",-20,"4","1"
"1163",-20,"4","2"
"1164",-20,"4","4"
"1165",-20,"4","5"
"1166",-20,"4","4"
"1167",-20,"4","3"
"1168",-20,"4","2"
"1169",-20,"4","1"
"1170",-20,"4","5"
"1171",-20,"4","1"
"1172",-20,"4","3"
"1173",-20,"4","1"
"1174",-20,"4","4"
"1175",-20,"4","1"
"1176",-20,"4","1"
"1177",-20,"4","6"
"1178",-20,"4","2"
"1179",-20,"4","3"
"1180",-20,"4","6"
"1181",-20,"4","4"
"1182",-20,"4","1"
"1183",-20,"4","1"
"1184",-20,"4","1"
"1185",-20,"4","1"
"1186",-20,"4","4"
"1187",-20,"4","4"
"1188",-20,"4","1"
"1189",-20,"4","3"
"1190",-20,"4","4"
"1191",-20,"4","2"
"1192",-20,"4","2"
"1193",-20,"4","1"
"1194",-20,"4","4"
"1195",-20,"4","4"
"1196",-20,"4","6"
"1197",-20,"4","4"
"1198",-20,"4","2"
"1199",-20,"4","3"
"1200",-20,"4","3"
"1201",-19,"4","6"
"1202",-19,"4","1"
"1203",-19,"4","2"
"1204",-19,"4","5"
"1205",-19,"4","4"
"1206",-19,"4","3"
"1207",-19,"4","1"
"1208",-19,"4","4"
"1209",-19,"4","2"
"1210",-19,"4","5"
"1211",-19,"4","2"
"1212",-19,"4","3"
"1213",-19,"4","1"
"1214",-19,"4","2"
"1215",-19,"4","6"
"1216",-19,"4","4"
"1217",-19,"4","1"
"1218",-19,"4","6"
"1219",-19,"4","1"
"1220",-19,"4","1"
"1221",-19,"4","4"
"1222",-19,"4","2"
"1223",-19,"4","1"
"1224",-19,"4","1"
"1225",-19,"4","2"
"1226",-19,"4","4"
"1227",-19,"4","5"
"1228",-19,"4","2"
"1229",-19,"4","5"
"1230",-19,"4","3"
"1231",-19,"4","3"
"1232",-19,"4","1"
"1233",-19,"4","6"
"1234",-19,"4","2"
"1235",-19,"4","3"
"1236",-19,"4","1"
"1237",-19,"4","5"
"1238",-19,"4","1"
"1239",-19,"4","1"
"1240",-19,"4","2"
"1241",-19,"4","4"
"1242",-19,"4","2"
"1243",-19,"4","4"
"1244",-19,"4","5"
"1245",-19,"4","3"
"1246",-19,"4","6"
"1247",-19,"4","4"
"1248",-19,"4","4"
"1249",-19,"4","1"
"1250",-19,"4","6"
"1251",-19,"4","3"
"1252",-19,"4","5"
"1253",-19,"4","4"
"1254",-19,"4","1"
"1255",-19,"4","2"
"1256",-19,"4","1"
"1257",-19,"4","6"
"1258",-19,"4","1"
"1259",-19,"4","2"
"1260",-19,"4","1"
"1261",-19,"4","5"
"1262",-19,"4","5"
"1263",-19,"4","6"
"1264",-19,"4","4"
"1265",-19,"4","5"
"1266",-19,"4","4"
"1267",-19,"4","3"
"1268",-19,"4","5"
"1269",-19,"4","2"
"1270",-19,"4","4"
"1271",-19,"4","1"
"1272",-19,"4","2"
"1273",-19,"4","4"
"1274",-19,"4","3"
"1275",-19,"4","1"
"1276",-19,"4","4"
"1277",-19,"4","4"
"1278",-19,"4","1"
"1279",-19,"4","3"
"1280",-19,"4","3"
"1281",-19,"4","4"
"1282",-19,"4","4"
"1283",-19,"4","5"
"1284",-19,"4","1"
"1285",-19,"4","3"
"1286",-19,"4","1"
"1287",-19,"4","4"
"1288",-19,"4","5"
"1289",-19,"4","1"
"1290",-19,"4","5"
"1291",-19,"4","2"
"1292",-19,"4","5"
"1293",-19,"4","6"
"1294",-19,"4","3"
"1295",-19,"4","1"
"1296",-19,"4","1"
"1297",-19,"4","5"
"1298",-19,"4","2"
"1299",-19,"4","3"
"1300",-19,"4","6"
"1301",-19,"4","2"
"1302",-19,"4","6"
"1303",-19,"4","3"
"1304",-19,"4","6"
"1305",-19,"4","6"
"1306",-19,"4","5"
"1307",-19,"4","2"
"1308",-19,"4","6"
"1309",-19,"4","1"
"1310",-19,"4","3"
"1311",-19,"4","6"
"1312",-19,"4","4"
"1313",-19,"4","4"
"1314",-19,"4","5"
"1315",-19,"4","2"
"1316",-19,"4","4"
"1317",-19,"4","2"
"1318",-19,"4","4"
"1319",-19,"4","5"
"1320",-19,"4","1"
"1321",-19,"4","2"
"1322",-19,"4","5"
"1323",-19,"4","4"
"1324",-19,"4","3"
"1325",-19,"4","5"
"1326",-19,"4","4"
"1327",-19,"4","1"
"1328",-19,"4","1"
"1329",-19,"4","1"
"1330",-19,"4","1"
"1331",-19,"4","4"
"1332",-19,"4","4"
"1333",-19,"4","4"
"1334",-19,"4","4"
"1335",-19,"4","5"
"1336",-19,"4","6"
"1337",-19,"4","5"
"1338",-19,"4","2"
"1339",-19,"4","4"
"1340",-19,"4","6"
"1341",-19,"4","2"
"1342",-19,"4","3"
"1343",-19,"4","1"
"1344",-19,"4","2"
"1345",-19,"4","1"
"1346",-19,"4","3"
"1347",-19,"4","2"
"1348",-19,"4","5"
"1349",-19,"4","2"
"1350",-19,"4","6"
"1351",-19,"4","1"
"1352",-19,"4","1"
"1353",-19,"4","2"
"1354",-19,"4","5"
"1355",-19,"4","1"
"1356",-19,"4","1"
"1357",-19,"4","1"
"1358",-19,"4","1"
"1359",-19,"4","4"
"1360",-19,"4","3"
"1361",-19,"4","5"
"1362",-19,"4","4"
"1363",-19,"4","5"
"1364",-19,"4","4"
"1365",-19,"4","4"
"1366",-19,"4","6"
"1367",-19,"4","6"
"1368",-19,"4","4"
"1369",-19,"4","4"
"1370",-19,"4","5"
"1371",-19,"4","1"
"1372",-19,"4","2"
"1373",-19,"4","1"
"1374",-19,"4","6"
"1375",-19,"4","1"
"1376",-19,"4","6"
"1377",-19,"4","4"
"1378",-19,"4","4"
"1379",-19,"4","5"
"1380",-19,"4","1"
"1381",-19,"4","3"
"1382",-19,"4","1"
"1383",-19,"4","2"
"1384",-19,"4","1"
"1385",-19,"4","1"
"1386",-19,"4","4"
"1387",-19,"4","2"
"1388",-19,"4","4"
"1389",-19,"4","4"
"1390",-19,"4","1"
"1391",-19,"4","1"
"1392",-19,"4","1"
"1393",-19,"4","4"
"1394",-19,"4","4"
"1395",-19,"4","1"
"1396",-19,"4","1"
"1397",-19,"4","1"
"1398",-19,"4","3"
"1399",-19,"4","5"
"1400",-19,"4","1"
"1401",-18,"4","6"
"1402",-18,"4","1"
"1403",-18,"4","5"
"1404",-18,"4","3"
"1405",-18,"4","1"
"1406",-18,"4","4"
"1407",-18,"4","4"
"1408",-18,"4","2"
"1409",-18,"4","3"
"1410",-18,"4","5"
"1411",-18,"4","5"
"1412",-18,"4","2"
"1413",-18,"4","1"
"1414",-18,"4","5"
"1415",-18,"4","2"
"1416",-18,"4","1"
"1417",-18,"4","4"
"1418",-18,"4","4"
"1419",-18,"4","4"
"1420",-18,"4","5"
"1421",-18,"4","6"
"1422",-18,"4","3"
"1423",-18,"4","4"
"1424",-18,"4","5"
"1425",-18,"4","2"
"1426",-18,"4","1"
"1427",-18,"4","2"
"1428",-18,"4","1"
"1429",-18,"4","1"
"1430",-18,"4","4"
"1431",-18,"4","1"
"1432",-18,"4","4"
"1433",-18,"4","1"
"1434",-18,"4","2"
"1435",-18,"4","4"
"1436",-18,"4","3"
"1437",-18,"4","3"
"1438",-18,"4","1"
"1439",-18,"4","2"
"1440",-18,"4","2"
"1441",-18,"4","3"
"1442",-18,"4","5"
"1443",-18,"4","4"
"1444",-18,"4","1"
"1445",-18,"4","5"
"1446",-18,"4","1"
"1447",-18,"4","2"
"1448",-18,"4","4"
"1449",-18,"4","1"
"1450",-18,"4","1"
"1451",-18,"4","4"
"1452",-18,"4","3"
"1453",-18,"4","5"
"1454",-18,"4","2"
"1455",-18,"4","1"
"1456",-18,"4","3"
"1457",-18,"4","4"
"1458",-18,"4","1"
"1459",-18,"4","4"
"1460",-18,"4","3"
"1461",-18,"4","4"
"1462",-18,"4","5"
"1463",-18,"4","3"
"1464",-18,"4","1"
"1465",-18,"4","2"
"1466",-18,"4","2"
"1467",-18,"4","2"
"1468",-18,"4","4"
"1469",-18,"4","1"
"1470",-18,"4","3"
"1471",-18,"4","3"
"1472",-18,"4","2"
"1473",-18,"4","4"
"1474",-18,"4","1"
"1475",-18,"4","1"
"1476",-18,"4","4"
"1477",-18,"4","5"
"1478",-18,"4","3"
"1479",-18,"4","2"
"1480",-18,"4","4"
"1481",-18,"4","4"
"1482",-18,"4","6"
"1483",-18,"4","4"
"1484",-18,"4","1"
"1485",-18,"4","5"
"1486",-18,"4","1"
"1487",-18,"4","4"
"1488",-18,"4","1"
"1489",-18,"4","2"
"1490",-18,"4","2"
"1491",-18,"4","4"
"1492",-18,"4","5"
"1493",-18,"4","6"
"1494",-18,"4","3"
"1495",-18,"4","3"
"1496",-18,"4","4"
"1497",-18,"4","4"
"1498",-18,"4","5"
"1499",-18,"4","1"
"1500",-18,"4","4"
"1501",-18,"4","4"
"1502",-18,"4","2"
"1503",-18,"4","3"
"1504",-18,"4","6"
"1505",-18,"4","2"
"1506",-18,"4","5"
"1507",-18,"4","4"
"1508",-18,"4","4"
"1509",-18,"4","1"
"1510",-18,"4","4"
"1511",-18,"4","1"
"1512",-18,"4","4"
"1513",-18,"4","4"
"1514",-18,"4","1"
"1515",-18,"4","2"
"1516",-18,"4","4"
"1517",-18,"4","1"
"1518",-18,"4","4"
"1519",-18,"4","4"
"1520",-18,"4","4"
"1521",-18,"4","2"
"1522",-18,"4","6"
"1523",-18,"4","4"
"1524",-18,"4","4"
"1525",-18,"4","1"
"1526",-18,"4","4"
"1527",-18,"4","4"
"1528",-18,"4","3"
"1529",-18,"4","4"
"1530",-18,"4","2"
"1531",-18,"4","1"
"1532",-18,"4","4"
"1533",-18,"4","2"
"1534",-18,"4","5"
"1535",-18,"4","2"
"1536",-18,"4","3"
"1537",-18,"4","1"
"1538",-18,"4","2"
"1539",-18,"4","2"
"1540",-18,"4","4"
"1541",-18,"4","1"
"1542",-18,"4","5"
"1543",-18,"4","3"
"1544",-18,"4","2"
"1545",-18,"4","2"
"1546",-18,"4","3"
"1547",-18,"4","1"
"1548",-18,"4","4"
"1549",-18,"4","4"
"1550",-18,"4","2"
"1551",-18,"4","6"
"1552",-18,"4","1"
"1553",-18,"4","3"
"1554",-18,"4","4"
"1555",-18,"4","3"
"1556",-18,"4","5"
"1557",-18,"4","6"
"1558",-18,"4","3"
"1559",-18,"4","4"
"1560",-18,"4","2"
"1561",-18,"4","5"
"1562",-18,"4","4"
"1563",-18,"4","2"
"1564",-18,"4","1"
"1565",-18,"4","4"
"1566",-18,"4","6"
"1567",-18,"4","2"
"1568",-18,"4","5"
"1569",-18,"4","1"
"1570",-18,"4","1"
"1571",-18,"4","5"
"1572",-18,"4","5"
"1573",-18,"4","1"
"1574",-18,"4","5"
"1575",-18,"4","4"
"1576",-18,"4","1"
"1577",-18,"4","1"
"1578",-18,"4","1"
"1579",-18,"4","5"
"1580",-18,"4","1"
"1581",-18,"4","1"
"1582",-18,"4","3"
"1583",-18,"4","1"
"1584",-18,"4","4"
"1585",-18,"4","4"
"1586",-18,"4","1"
"1587",-18,"4","4"
"1588",-18,"4","3"
"1589",-18,"4","1"
"1590",-18,"4","4"
"1591",-18,"4","4"
"1592",-18,"4","5"
"1593",-18,"4","1"
"1594",-18,"4","6"
"1595",-18,"4","2"
"1596",-18,"4","4"
"1597",-18,"4","4"
"1598",-18,"4","2"
"1599",-18,"4","1"
"1600",-18,"4","1"
"1601",-17,"4","4"
"1602",-17,"4","5"
"1603",-17,"4","4"
"1604",-17,"4","1"
"1605",-17,"4","4"
"1606",-17,"4","4"
"1607",-17,"4","5"
"1608",-17,"4","1"
"1609",-17,"4","2"
"1610",-17,"4","4"
"1611",-17,"4","1"
"1612",-17,"4","5"
"1613",-17,"4","2"
"1614",-17,"4","6"
"1615",-17,"4","3"
"1616",-17,"4","1"
"1617",-17,"4","4"
"1618",-17,"4","5"
"1619",-17,"4","1"
"1620",-17,"4","4"
"1621",-17,"4","6"
"1622",-17,"4","5"
"1623",-17,"4","5"
"1624",-17,"4","2"
"1625",-17,"4","2"
"1626",-17,"4","4"
"1627",-17,"4","3"
"1628",-17,"4","5"
"1629",-17,"4","2"
"1630",-17,"4","5"
"1631",-17,"4","5"
"1632",-17,"4","4"
"1633",-17,"4","1"
"1634",-17,"4","4"
"1635",-17,"4","1"
"1636",-17,"4","4"
"1637",-17,"4","5"
"1638",-17,"4","2"
"1639",-17,"4","4"
"1640",-17,"4","4"
"1641",-17,"4","5"
"1642",-17,"4","1"
"1643",-17,"4","4"
"1644",-17,"4","5"
"1645",-17,"4","1"
"1646",-17,"4","3"
"1647",-17,"4","1"
"1648",-17,"4","4"
"1649",-17,"4","2"
"1650",-17,"4","4"
"1651",-17,"4","4"
"1652",-17,"4","1"
"1653",-17,"4","1"
"1654",-17,"4","4"
"1655",-17,"4","1"
"1656",-17,"4","4"
"1657",-17,"4","4"
"1658",-17,"4","4"
"1659",-17,"4","1"
"1660",-17,"4","4"
"1661",-17,"4","4"
"1662",-17,"4","1"
"1663",-17,"4","2"
"1664",-17,"4","3"
"1665",-17,"4","4"
"1666",-17,"4","4"
"1667",-17,"4","4"
"1668",-17,"4","1"
"1669",-17,"4","3"
"1670",-17,"4","4"
"1671",-17,"4","1"
"1672",-17,"4","4"
"1673",-17,"4","1"
"1674",-17,"4","1"
"1675",-17,"4","4"
"1676",-17,"4","1"
"1677",-17,"4","5"
"1678",-17,"4","1"
"1679",-17,"4","4"
"1680",-17,"4","6"
"1681",-17,"4","2"
"1682",-17,"4","1"
"1683",-17,"4","2"
"1684",-17,"4","2"
"1685",-17,"4","1"
"1686",-17,"4","1"
"1687",-17,"4","4"
"1688",-17,"4","4"
"1689",-17,"4","1"
"1690",-17,"4","4"
"1691",-17,"4","5"
"1692",-17,"4","5"
"1693",-17,"4","4"
"1694",-17,"4","6"
"1695",-17,"4","6"
"1696",-17,"4","1"
"1697",-17,"4","1"
"1698",-17,"4","4"
"1699",-17,"4","5"
"1700",-17,"4","2"
"1701",-17,"4","3"
"1702",-17,"4","6"
"1703",-17,"4","6"
"1704",-17,"4","4"
"1705",-17,"4","1"
"1706",-17,"4","3"
"1707",-17,"4","3"
"1708",-17,"4","1"
"1709",-17,"4","3"
"1710",-17,"4","3"
"1711",-17,"4","6"
"1712",-17,"4","2"
"1713",-17,"4","4"
"1714",-17,"4","4"
"1715",-17,"4","1"
"1716",-17,"4","1"
"1717",-17,"4","6"
"1718",-17,"4","1"
"1719",-17,"4","6"
"1720",-17,"4","4"
"1721",-17,"4","3"
"1722",-17,"4","4"
"1723",-17,"4","5"
"1724",-17,"4","3"
"1725",-17,"4","4"
"1726",-17,"4","3"
"1727",-17,"4","5"
"1728",-17,"4","1"
"1729",-17,"4","1"
"1730",-17,"4","2"
"1731",-17,"4","5"
"1732",-17,"4","4"
"1733",-17,"4","4"
"1734",-17,"4","5"
"1735",-17,"4","3"
"1736",-17,"4","3"
"1737",-17,"4","3"
"1738",-17,"4","5"
"1739",-17,"4","3"
"1740",-17,"4","4"
"1741",-17,"4","1"
"1742",-17,"4","5"
"1743",-17,"4","2"
"1744",-17,"4","4"
"1745",-17,"4","1"
"1746",-17,"4","2"
"1747",-17,"4","3"
"1748",-17,"4","3"
"1749",-17,"4","2"
"1750",-17,"4","5"
"1751",-17,"4","4"
"1752",-17,"4","3"
"1753",-17,"4","1"
"1754",-17,"4","1"
"1755",-17,"4","5"
"1756",-17,"4","5"
"1757",-17,"4","5"
"1758",-17,"4","4"
"1759",-17,"4","5"
"1760",-17,"4","2"
"1761",-17,"4","4"
"1762",-17,"4","5"
"1763",-17,"4","4"
"1764",-17,"4","4"
"1765",-17,"4","5"
"1766",-17,"4","5"
"1767",-17,"4","3"
"1768",-17,"4","1"
"1769",-17,"4","4"
"1770",-17,"4","6"
"1771",-17,"4","2"
"1772",-17,"4","4"
"1773",-17,"4","5"
"1774",-17,"4","2"
"1775",-17,"4","6"
"1776",-17,"4","4"
"1777",-17,"4","6"
"1778",-17,"4","1"
"1779",-17,"4","2"
"1780",-17,"4","1"
"1781",-17,"4","4"
"1782",-17,"4","4"
"1783",-17,"4","1"
"1784",-17,"4","4"
"1785",-17,"4","5"
"1786",-17,"4","5"
"1787",-17,"4","2"
"1788",-17,"4","3"
"1789",-17,"4","3"
"1790",-17,"4","6"
"1791",-17,"4","1"
"1792",-17,"4","3"
"1793",-17,"4","3"
"1794",-17,"4","1"
"1795",-17,"4","4"
"1796",-17,"4","2"
"1797",-17,"4","3"
"1798",-17,"4","4"
"1799",-17,"4","4"
"1800",-17,"4","4"
"1801",-16,"4","2"
"1802",-16,"4","2"
"1803",-16,"4","1"
"1804",-16,"4","5"
"1805",-16,"4","1"
"1806",-16,"4","4"
"1807",-16,"4","4"
"1808",-16,"4","1"
"1809",-16,"4","3"
"1810",-16,"4","4"
"1811",-16,"4","4"
"1812",-16,"4","6"
"1813",-16,"4","1"
"1814",-16,"4","3"
"1815",-16,"4","2"
"1816",-16,"4","3"
"1817",-16,"4","3"
"1818",-16,"4","3"
"1819",-16,"4","3"
"1820",-16,"4","1"
"1821",-16,"4","5"
"1822",-16,"4","6"
"1823",-16,"4","1"
"1824",-16,"4","3"
"1825",-16,"4","1"
"1826",-16,"4","4"
"1827",-16,"4","2"
"1828",-16,"4","4"
"1829",-16,"4","1"
"1830",-16,"4","3"
"1831",-16,"4","5"
"1832",-16,"4","5"
"1833",-16,"4","6"
"1834",-16,"4","4"
"1835",-16,"4","4"
"1836",-16,"4","4"
"1837",-16,"4","6"
"1838",-16,"4","1"
"1839",-16,"4","3"
"1840",-16,"4","4"
"1841",-16,"4","1"
"1842",-16,"4","3"
"1843",-16,"4","4"
"1844",-16,"4","2"
"1845",-16,"4","1"
"1846",-16,"4","2"
"1847",-16,"4","5"
"1848",-16,"4","1"
"1849",-16,"4","1"
"1850",-16,"4","4"
"1851",-16,"4","4"
"1852",-16,"4","3"
"1853",-16,"4","3"
"1854",-16,"4","2"
"1855",-16,"4","1"
"1856",-16,"4","1"
"1857",-16,"4","2"
"1858",-16,"4","4"
"1859",-16,"4","1"
"1860",-16,"4","1"
"1861",-16,"4","4"
"1862",-16,"4","1"
"1863",-16,"4","1"
"1864",-16,"4","1"
"1865",-16,"4","6"
"1866",-16,"4","4"
"1867",-16,"4","4"
"1868",-16,"4","1"
"1869",-16,"4","1"
"1870",-16,"4","2"
"1871",-16,"4","1"
"1872",-16,"4","4"
"1873",-16,"4","4"
"1874",-16,"4","5"
"1875",-16,"4","5"
"1876",-16,"4","1"
"1877",-16,"4","1"
"1878",-16,"4","2"
"1879",-16,"4","6"
"1880",-16,"4","3"
"1881",-16,"4","4"
"1882",-16,"4","3"
"1883",-16,"4","4"
"1884",-16,"4","2"
"1885",-16,"4","1"
"1886",-16,"4","1"
"1887",-16,"4","4"
"1888",-16,"4","4"
"1889",-16,"4","3"
"1890",-16,"4","4"
"1891",-16,"4","5"
"1892",-16,"4","5"
"1893",-16,"4","4"
"1894",-16,"4","4"
"1895",-16,"4","1"
"1896",-16,"4","4"
"1897",-16,"4","1"
"1898",-16,"4","4"
"1899",-16,"4","4"
"1900",-16,"4","3"
"1901",-16,"4","3"
"1902",-16,"4","1"
"1903",-16,"4","4"
"1904",-16,"4","4"
"1905",-16,"4","4"
"1906",-16,"4","4"
"1907",-16,"4","3"
"1908",-16,"4","1"
"1909",-16,"4","1"
"1910",-16,"4","1"
"1911",-16,"4","6"
"1912",-16,"4","2"
"1913",-16,"4","3"
"1914",-16,"4","1"
"1915",-16,"4","4"
"1916",-16,"4","1"
"1917",-16,"4","6"
"1918",-16,"4","4"
"1919",-16,"4","1"
"1920",-16,"4","1"
"1921",-16,"4","4"
"1922",-16,"4","3"
"1923",-16,"4","5"
"1924",-16,"4","1"
"1925",-16,"4","1"
"1926",-16,"4","1"
"1927",-16,"4","4"
"1928",-16,"4","6"
"1929",-16,"4","1"
"1930",-16,"4","4"
"1931",-16,"4","4"
"1932",-16,"4","3"
"1933",-16,"4","2"
"1934",-16,"4","1"
"1935",-16,"4","5"
"1936",-16,"4","5"
"1937",-16,"4","2"
"1938",-16,"4","5"
"1939",-16,"4","4"
"1940",-16,"4","4"
"1941",-16,"4","4"
"1942",-16,"4","1"
"1943",-16,"4","4"
"1944",-16,"4","1"
"1945",-16,"4","6"
"1946",-16,"4","3"
"1947",-16,"4","3"
"1948",-16,"4","4"
"1949",-16,"4","1"
"1950",-16,"4","4"
"1951",-16,"4","4"
"1952",-16,"4","4"
"1953",-16,"4","2"
"1954",-16,"4","2"
"1955",-16,"4","2"
"1956",-16,"4","5"
"1957",-16,"4","3"
"1958",-16,"4","1"
"1959",-16,"4","2"
"1960",-16,"4","3"
"1961",-16,"4","2"
"1962",-16,"4","2"
"1963",-16,"4","1"
"1964",-16,"4","1"
"1965",-16,"4","1"
"1966",-16,"4","3"
"1967",-16,"4","2"
"1968",-16,"4","4"
"1969",-16,"4","1"
"1970",-16,"4","1"
"1971",-16,"4","1"
"1972",-16,"4","1"
"1973",-16,"4","3"
"1974",-16,"4","4"
"1975",-16,"4","4"
"1976",-16,"4","1"
"1977",-16,"4","2"
"1978",-16,"4","1"
"1979",-16,"4","4"
"1980",-16,"4","3"
"1981",-16,"4","5"
"1982",-16,"4","3"
"1983",-16,"4","4"
"1984",-16,"4","2"
"1985",-16,"4","4"
"1986",-16,"4","5"
"1987",-16,"4","3"
"1988",-16,"4","2"
"1989",-16,"4","1"
"1990",-16,"4","2"
"1991",-16,"4","2"
"1992",-16,"4","4"
"1993",-16,"4","6"
"1994",-16,"4","4"
"1995",-16,"4","3"
"1996",-16,"4","4"
"1997",-16,"4","6"
"1998",-16,"4","4"
"1999",-16,"4","1"
"2000",-16,"4","2"
"2001",-15,"4","2"
"2002",-15,"4","2"
"2003",-15,"4","4"
"2004",-15,"4","4"
"2005",-15,"4","4"
"2006",-15,"4","4"
"2007",-15,"4","1"
"2008",-15,"4","4"
"2009",-15,"4","6"
"2010",-15,"4","3"
"2011",-15,"4","6"
"2012",-15,"4","4"
"2013",-15,"4","1"
"2014",-15,"4","4"
"2015",-15,"4","5"
"2016",-15,"4","6"
"2017",-15,"4","4"
"2018",-15,"4","3"
"2019",-15,"4","4"
"2020",-15,"4","4"
"2021",-15,"4","4"
"2022",-15,"4","4"
"2023",-15,"4","4"
"2024",-15,"4","4"
"2025",-15,"4","4"
"2026",-15,"4","6"
"2027",-15,"4","4"
"2028",-15,"4","4"
"2029",-15,"4","6"
"2030",-15,"4","4"
"2031",-15,"4","5"
"2032",-15,"4","5"
"2033",-15,"4","3"
"2034",-15,"4","4"
"2035",-15,"4","3"
"2036",-15,"4","4"
"2037",-15,"4","3"
"2038",-15,"4","4"
"2039",-15,"4","4"
"2040",-15,"4","4"
"2041",-15,"4","4"
"2042",-15,"4","4"
"2043",-15,"4","4"
"2044",-15,"4","2"
"2045",-15,"4","1"
"2046",-15,"4","4"
"2047",-15,"4","3"
"2048",-15,"4","4"
"2049",-15,"4","1"
"2050",-15,"4","4"
"2051",-15,"4","4"
"2052",-15,"4","4"
"2053",-15,"4","4"
"2054",-15,"4","4"
"2055",-15,"4","5"
"2056",-15,"4","1"
"2057",-15,"4","5"
"2058",-15,"4","2"
"2059",-15,"4","3"
"2060",-15,"4","4"
"2061",-15,"4","3"
"2062",-15,"4","3"
"2063",-15,"4","1"
"2064",-15,"4","5"
"2065",-15,"4","5"
"2066",-15,"4","4"
"2067",-15,"4","6"
"2068",-15,"4","2"
"2069",-15,"4","3"
"2070",-15,"4","4"
"2071",-15,"4","2"
"2072",-15,"4","4"
"2073",-15,"4","1"
"2074",-15,"4","6"
"2075",-15,"4","5"
"2076",-15,"4","4"
"2077",-15,"4","1"
"2078",-15,"4","4"
"2079",-15,"4","3"
"2080",-15,"4","1"
"2081",-15,"4","2"
"2082",-15,"4","4"
"2083",-15,"4","2"
"2084",-15,"4","1"
"2085",-15,"4","2"
"2086",-15,"4","4"
"2087",-15,"4","4"
"2088",-15,"4","4"
"2089",-15,"4","4"
"2090",-15,"4","1"
"2091",-15,"4","5"
"2092",-15,"4","1"
"2093",-15,"4","6"
"2094",-15,"4","4"
"2095",-15,"4","6"
"2096",-15,"4","1"
"2097",-15,"4","4"
"2098",-15,"4","4"
"2099",-15,"4","1"
"2100",-15,"4","2"
"2101",-15,"4","3"
"2102",-15,"4","4"
"2103",-15,"4","4"
"2104",-15,"4","3"
"2105",-15,"4","3"
"2106",-15,"4","1"
"2107",-15,"4","4"
"2108",-15,"4","2"
"2109",-15,"4","3"
"2110",-15,"4","3"
"2111",-15,"4","4"
"2112",-15,"4","2"
"2113",-15,"4","4"
"2114",-15,"4","1"
"2115",-15,"4","3"
"2116",-15,"4","1"
"2117",-15,"4","1"
"2118",-15,"4","4"
"2119",-15,"4","4"
"2120",-15,"4","1"
"2121",-15,"4","4"
"2122",-15,"4","3"
"2123",-15,"4","5"
"2124",-15,"4","4"
"2125",-15,"4","4"
"2126",-15,"4","4"
"2127",-15,"4","3"
"2128",-15,"4","4"
"2129",-15,"4","4"
"2130",-15,"4","1"
"2131",-15,"4","4"
"2132",-15,"4","3"
"2133",-15,"4","1"
"2134",-15,"4","6"
"2135",-15,"4","1"
"2136",-15,"4","5"
"2137",-15,"4","6"
"2138",-15,"4","5"
"2139",-15,"4","2"
"2140",-15,"4","4"
"2141",-15,"4","6"
"2142",-15,"4","4"
"2143",-15,"4","3"
"2144",-15,"4","4"
"2145",-15,"4","4"
"2146",-15,"4","6"
"2147",-15,"4","5"
"2148",-15,"4","4"
"2149",-15,"4","2"
"2150",-15,"4","5"
"2151",-15,"4","2"
"2152",-15,"4","5"
"2153",-15,"4","1"
"2154",-15,"4","2"
"2155",-15,"4","2"
"2156",-15,"4","2"
"2157",-15,"4","4"
"2158",-15,"4","4"
"2159",-15,"4","4"
"2160",-15,"4","2"
"2161",-15,"4","4"
"2162",-15,"4","1"
"2163",-15,"4","4"
"2164",-15,"4","1"
"2165",-15,"4","5"
"2166",-15,"4","2"
"2167",-15,"4","6"
"2168",-15,"4","6"
"2169",-15,"4","6"
"2170",-15,"4","4"
"2171",-15,"4","3"
"2172",-15,"4","3"
"2173",-15,"4","1"
"2174",-15,"4","2"
"2175",-15,"4","2"
"2176",-15,"4","6"
"2177",-15,"4","4"
"2178",-15,"4","4"
"2179",-15,"4","3"
"2180",-15,"4","1"
"2181",-15,"4","6"
"2182",-15,"4","4"
"2183",-15,"4","2"
"2184",-15,"4","1"
"2185",-15,"4","4"
"2186",-15,"4","4"
"2187",-15,"4","2"
"2188",-15,"4","4"
"2189",-15,"4","3"
"2190",-15,"4","4"
"2191",-15,"4","1"
"2192",-15,"4","4"
"2193",-15,"4","4"
"2194",-15,"4","5"
"2195",-15,"4","4"
"2196",-15,"4","4"
"2197",-15,"4","4"
"2198",-15,"4","4"
"2199",-15,"4","4"
"2200",-15,"4","4"
"2201",-14,"4","4"
"2202",-14,"4","1"
"2203",-14,"4","4"
"2204",-14,"4","1"
"2205",-14,"4","4"
"2206",-14,"4","3"
"2207",-14,"4","3"
"2208",-14,"4","3"
"2209",-14,"4","6"
"2210",-14,"4","4"
"2211",-14,"4","4"
"2212",-14,"4","4"
"2213",-14,"4","2"
"2214",-14,"4","5"
"2215",-14,"4","2"
"2216",-14,"4","5"
"2217",-14,"4","1"
"2218",-14,"4","2"
"2219",-14,"4","6"
"2220",-14,"4","3"
"2221",-14,"4","2"
"2222",-14,"4","5"
"2223",-14,"4","1"
"2224",-14,"4","4"
"2225",-14,"4","2"
"2226",-14,"4","4"
